speed, delay, light_length, seconds_with, seconds_against, time_saved, time_saved_percent
3.8,3,80,3261.875,3037.4375,-224.4375,-0.0738904092677
3.9,3,80,3259.325,3034.8125,-224.5125,-0.0739790349486
4.0,3,80,3255.525,3030.9,-224.625,-0.0741116500049
3.0,3,85,3484.27647059,3260.47647059,-223.8,-0.0686402745178
3.1,3,85,3479.29411765,3255.38823529,-223.905882353,-0.0687800858667
3.2,3,85,3474.02352941,3249.97647059,-224.047058824,-0.0689380556601
3.3,3,85,3469.40588235,3245.28823529,-224.117647059,-0.0690593965188
3.4,3,85,3465.20588235,3240.94705882,-224.258823529,-0.0691954602957
3.5,3,85,3462.05294118,3237.65294118,-224.4,-0.0693094670976
3.6,3,85,3457.49411765,3233.02352941,-224.470588235,-0.0694305458012
3.7,3,85,3453.94705882,3229.40588235,-224.541176471,-0.0695301812936
3.8,3,85,3451.14705882,3226.5,-224.647058824,-0.0696256187273
3.9,3,85,3448.62941176,3223.91176471,-224.717647059,-0.0697034110918
4.0,3,85,2435.25294118,3220.05294118,784.8,0.243722700942
3.0,3,90,3673.23333333,3449.2,-224.033333333,-0.0649522594611
3.1,3,90,3668.30555556,3444.17222222,-224.133333333,-0.0650761108539
3.2,3,90,3663.10555556,3438.83888889,-224.266666667,-0.0652158108922
3.3,3,90,3658.52222222,3434.18888889,-224.333333333,-0.065323527794
3.4,3,90,3654.38888889,3429.92222222,-224.466666667,-0.065443660854
3.5,3,90,3651.3,3426.7,-224.6,-0.0655441094931
3.6,3,90,3646.77222222,3422.10555556,-224.666666667,-0.0656515887717
3.7,3,90,3643.25555556,3418.52222222,-224.733333333,-0.0657399071074
3.8,3,90,2514.49444444,3415.66666667,901.172222222,0.263834943561
3.9,3,90,2509.44444444,3413.11111111,903.666666667,0.264763330946
4.0,3,90,2503.1,3409.3,906.2,0.265802364122
3.0,4,30,2553.5,2531.36666667,-22.1333333333,-0.00874362992323
3.1,4,30,2549.5,2397.23333333,-152.266666667,-0.0635176661985
3.2,4,30,2545.5,2262.25,-283.25,-0.125207205216
3.3,4,30,2541.5,2237.5,-304.0,-0.135865921788
3.4,4,30,2538.5,2234.5,-304.0,-0.13604833296
3.5,4,30,2536.5,2232.5,-304.0,-0.136170212766
3.6,4,30,2532.5,2228.5,-304.0,-0.136414628674
3.7,4,30,2529.5,2225.5,-304.0,-0.136598517187
3.8,4,30,2527.5,2223.5,-304.0,-0.136721385204
3.9,4,30,2525.5,2221.5,-304.0,-0.136844474454
4.0,4,30,2522.5,2218.5,-304.0,-0.137029524453
3.0,4,35,2933.5,2629.5,-304.0,-0.115611332953
3.1,4,35,2929.5,2625.5,-304.0,-0.115787469054
3.2,4,35,2925.5,2621.5,-304.0,-0.115964142666
3.3,4,35,2921.5,2617.5,-304.0,-0.116141356256
3.4,4,35,2918.5,2614.5,-304.0,-0.116274622299
3.5,4,35,2916.5,2612.5,-304.0,-0.116363636364
3.6,4,35,2912.5,2608.5,-304.0,-0.116542073989
3.7,4,35,2909.5,2605.5,-304.0,-0.116676261754
3.8,4,35,2907.5,2603.5,-304.0,-0.116765892068
3.9,4,35,2905.5,2601.5,-304.0,-0.116855660196
4.0,4,35,2902.5,2598.5,-304.0,-0.116990571484
3.0,4,40,3313.5,3009.5,-304.0,-0.101013457385
3.1,4,40,3309.5,3005.5,-304.0,-0.101147895525
3.2,4,40,3305.5,3001.5,-304.0,-0.101282691987
3.3,4,40,3301.5,2997.5,-304.0,-0.101417848207
3.4,4,40,3298.5,2994.5,-304.0,-0.101519452329
3.5,4,40,3296.5,2992.5,-304.0,-0.101587301587
3.6,4,40,3292.5,2988.5,-304.0,-0.101723272545
3.7,4,40,3289.5,2985.5,-304.0,-0.101825489868
3.8,4,40,3287.5,2983.5,-304.0,-0.101893748953
3.9,4,40,3285.5,2981.5,-304.0,-0.101962099614
4.0,4,40,3282.5,2978.5,-304.0,-0.102064797717
3.0,4,45,3693.5,3389.5,-304.0,-0.0896887446526
3.1,4,45,3689.5,3385.5,-304.0,-0.0897947127455
3.2,4,45,3685.5,3381.5,-304.0,-0.0899009315393
3.3,4,45,3681.5,3377.5,-304.0,-0.0900074019245
3.4,4,45,3678.5,3374.5,-304.0,-0.0900874203586
3.5,4,45,3676.5,3372.5,-304.0,-0.0901408450704
3.6,4,45,3672.5,3368.5,-304.0,-0.0902478848152
3.7,4,45,2499.5,3365.5,866.0,0.257316891992
3.8,4,45,1978.52222222,3363.5,1384.97777778,0.411766843401
3.9,4,45,1975.56666667,3361.5,1385.93333333,0.412296097972
4.0,4,45,1971.17777778,3358.5,1387.32222222,0.413077928308
3.0,4,50,4073.5,3769.5,-304.0,-0.080647300703
3.1,4,50,4069.5,3765.5,-304.0,-0.0807329703891
3.2,4,50,4065.5,3761.5,-304.0,-0.0808188222783
3.3,4,50,4061.5,3757.5,-304.0,-0.0809048569528
3.4,4,50,2182.51,3754.5,1571.99,0.418694899454
3.5,4,50,2178.59,3752.5,1573.91,0.419429713524
3.6,4,50,2173.66,3748.5,1574.84,0.420125383487
3.7,4,50,2169.75,3745.5,1575.75,0.420704845815
3.8,4,50,2166.42,3743.5,1577.08,0.421284893816
3.9,4,50,2163.56,3741.5,1577.94,0.421739943873
4.0,4,50,2159.31,1887.5,-271.81,-0.144005298013
3.0,4,55,4453.5,4149.5,-304.0,-0.0732618387758
3.1,4,55,2413.5,4145.5,1732.0,0.417802436377
3.2,4,55,2380.08181818,4141.5,1761.41818182,0.425309231394
3.3,4,55,2375.14545455,4137.5,1762.35454545,0.425946717935
3.4,4,55,2370.32727273,4134.5,1764.17272727,0.426695544146
3.5,4,55,2366.58181818,4132.5,1765.91818182,0.427324423912
3.6,4,55,2361.73636364,2092.5,-269.236363636,-0.128667318345
3.7,4,55,2357.90909091,2061.03636364,-296.872727273,-0.144040509188
3.8,4,55,2354.7,2057.60909091,-297.090909091,-0.144386467966
3.9,4,55,2351.91818182,2054.68181818,-297.236363636,-0.144662964847
4.0,4,55,2347.78181818,2050.32727273,-297.454545455,-0.14507661748
3.0,4,60,2579.16666667,4529.5,1950.33333333,0.43058468558
3.1,4,60,2573.8,4525.5,1951.7,0.431267263286
3.2,4,60,2568.03333333,4521.5,1953.46666667,0.43203951491
3.3,4,60,2563.175,2266.50833333,-296.666666667,-0.130891496097
3.4,4,60,2558.50833333,2261.575,-296.933333333,-0.131294930893
3.5,4,60,2554.90833333,2257.70833333,-297.2,-0.13163790717
3.6,4,60,2550.13333333,2252.8,-297.333333333,-0.131983901515
3.7,4,60,2546.375,2248.90833333,-297.466666667,-0.13227158362
3.8,4,60,2543.26666667,2245.6,-297.666666667,-0.132555515972
3.9,4,60,2540.55,2242.75,-297.8,-0.13278341322
4.0,4,60,2536.50833333,2238.50833333,-298.0,-0.133124364811
3.0,4,65,2767.19230769,2569.5,-197.692307692,-0.0769380454144
3.1,4,65,2761.93076923,2465.06923077,-296.861538462,-0.120427262146
3.2,4,65,2756.3,2459.19230769,-297.107692308,-0.120815151942
3.3,4,65,2751.50769231,2454.27692308,-297.230769231,-0.121107266436
3.4,4,65,2746.96923077,2449.49230769,-297.476923077,-0.121444318132
3.5,4,65,2743.49230769,2445.76923077,-297.723076923,-0.121729831735
3.6,4,65,2738.77692308,2440.93076923,-297.846153846,-0.122021549157
3.7,4,65,2735.07692308,2437.10769231,-297.969230769,-0.122263464889
3.8,4,65,2732.05384615,2433.9,-298.153846154,-0.122500450369
3.9,4,65,2729.39230769,2431.11538462,-298.276923077,-0.122691388884
4.0,4,65,2725.43076923,2426.96923077,-298.461538462,-0.122977059073
3.0,4,70,2955.5,2658.3,-297.2,-0.111800774931
3.1,4,70,2950.32857143,2652.95714286,-297.371428571,-0.112090551245
3.2,4,70,2944.81428571,2647.21428571,-297.6,-0.112420064218
3.3,4,70,2940.07857143,2642.36428571,-297.714285714,-0.112669660018
3.4,4,70,2935.65,2637.70714286,-297.942857143,-0.112955245221
3.5,4,70,2932.27857143,2634.10714286,-298.171428571,-0.113196393465
3.6,4,70,2927.61428571,2629.32857143,-298.285714286,-0.113445583609
3.7,4,70,2923.96428571,2625.56428571,-298.4,-0.113651759214
3.8,4,70,2921.01428571,2622.44285714,-298.571428571,-0.113852405881
3.9,4,70,2918.4,2619.71428571,-298.685714286,-0.114014614462
4.0,4,70,2914.50714286,2615.65,-298.857142857,-0.114257313806
3.0,4,75,3144.03333333,2846.38,-297.653333333,-0.104572591619
3.1,4,75,3138.94,2841.12666667,-297.813333333,-0.104822265345
3.2,4,75,3133.52666667,2835.5,-298.026666667,-0.105105507553
3.3,4,75,3128.84,2830.70666667,-298.133333333,-0.10532116833
3.4,4,75,3124.50666667,2826.16,-298.346666667,-0.105566092035
3.5,4,75,3121.22666667,2822.66666667,-298.56,-0.10577231932
3.6,4,75,3116.60666667,2817.94,-298.666666667,-0.105987589043
3.7,4,75,3113.0,2814.22666667,-298.773333333,-0.106165340863
3.8,4,75,3110.11333333,2811.18,-298.933333333,-0.106337315054
3.9,4,75,3107.54,2808.5,-299.04,-0.106476766957
4.0,4,75,3103.70666667,2804.50666667,-299.2,-0.106685430117
3.0,4,80,3332.75,3034.7,-298.05,-0.0982139914983
3.1,4,80,3327.725,3029.525,-298.2,-0.0984312722291
3.2,4,80,3322.4,3024.0,-298.4,-0.0986772486772
3.3,4,80,3317.75625,3019.25625,-298.5,-0.0988654076646
3.4,4,80,3313.50625,3014.80625,-298.7,-0.0990776770481
3.5,4,80,3310.30625,3011.40625,-298.9,-0.0992559539252
3.6,4,80,3305.725,3006.725,-299.0,-0.099443746934
3.7,4,80,3302.15625,3003.05625,-299.1,-0.0995985339935
3.8,4,80,3299.325,3000.075,-299.25,-0.0997475063123
3.9,4,80,3296.7875,2997.4375,-299.35,-0.0998686377948
4.0,4,80,3293.00625,2993.50625,-299.5,-0.100049899679
3.0,4,85,3521.61764706,3223.21764706,-298.4,-0.0925782968061
3.1,4,85,3516.65294118,3218.11176471,-298.541176471,-0.0927690516361
3.2,4,85,3511.40588235,3212.67647059,-298.729411765,-0.0929845922861
3.3,4,85,3506.8,3207.97647059,-298.823529412,-0.0931501624627
3.4,4,85,3502.62352941,3203.61176471,-299.011764706,-0.0933358305148
3.5,4,85,3499.49411765,3200.29411765,-299.2,-0.0934914070398
3.6,4,85,3494.94705882,3195.65294118,-299.294117647,-0.0936566401785
3.7,4,85,3491.41176471,3192.02352941,-299.388235294,-0.0937926154164
3.8,4,85,3488.62941176,3189.1,-299.529411765,-0.0939228659386
3.9,4,85,2709.5,3186.5,477.0,0.149694021654
4.0,4,85,2416.83529412,3182.62352941,765.788235294,0.240615400539
3.0,4,90,3710.61111111,3411.9,-298.711111111,-0.0875497849032
3.1,4,90,3705.7,3406.85555556,-298.844444444,-0.0877185544181
3.2,4,90,3700.52222222,3401.5,-299.022222222,-0.0879089290672
3.3,4,90,3695.95,3396.83888889,-299.111111111,-0.0880557250123
3.4,4,90,3691.83888889,3392.55,-299.288888889,-0.0882194481699
3.5,4,90,3688.77222222,3389.30555556,-299.466666667,-0.0883563496291
3.6,4,90,3684.25555556,3384.7,-299.555555556,-0.0885028379341
3.7,4,90,2678.5,3381.10555556,702.605555556,0.207803496227
3.8,4,90,2549.96111111,3378.23333333,828.272222222,0.245179104134
3.9,4,90,2544.86666667,3375.66666667,830.8,0.246114347783
4.0,4,90,2538.48333333,3371.83888889,833.355555556,0.247151653153
3.0,5,30,2591.5,2588.5,-3.0,-0.00115897237782
3.1,5,30,2587.5,2430.85,-156.65,-0.0644424789683
3.2,5,30,2583.5,2296.08333333,-287.416666667,-0.125176931732
3.3,5,30,2579.5,2200.8,-378.7,-0.172073791349
3.4,5,30,2576.5,2196.5,-380.0,-0.173002503984
3.5,5,30,2574.5,2194.5,-380.0,-0.17316017316
3.6,5,30,2570.5,2190.5,-380.0,-0.173476375257
3.7,5,30,2567.5,2187.5,-380.0,-0.173714285714
3.8,5,30,2565.5,2185.5,-380.0,-0.173873255548
3.9,5,30,2563.5,2183.5,-380.0,-0.174032516602
4.0,5,30,2560.5,2180.5,-380.0,-0.174271955973
3.0,5,35,2971.5,2591.5,-380.0,-0.146633224002
3.1,5,35,2967.5,2587.5,-380.0,-0.146859903382
3.2,5,35,2963.5,2583.5,-380.0,-0.147087284691
3.3,5,35,2959.5,2579.5,-380.0,-0.147315371196
3.4,5,35,2956.5,2576.5,-380.0,-0.147486900834
3.5,5,35,2954.5,2574.5,-380.0,-0.147601476015
3.6,5,35,2950.5,2570.5,-380.0,-0.147831161253
3.7,5,35,2947.5,2567.5,-380.0,-0.148003894839
3.8,5,35,2945.5,2565.5,-380.0,-0.148119274995
3.9,5,35,2943.5,2563.5,-380.0,-0.148234835186
4.0,5,35,2940.5,2560.5,-380.0,-0.148408513962
3.0,5,40,3351.5,2971.5,-380.0,-0.127881541309
3.1,5,40,3347.5,2967.5,-380.0,-0.128053917439
3.2,5,40,3343.5,2963.5,-380.0,-0.1282267589
3.3,5,40,3339.5,2959.5,-380.0,-0.128400067579
3.4,5,40,3336.5,2956.5,-380.0,-0.128530356841
3.5,5,40,3334.5,2954.5,-380.0,-0.128617363344
3.6,5,40,3330.5,2950.5,-380.0,-0.128791730215
3.7,5,40,3327.5,2947.5,-380.0,-0.128922815946
3.8,5,40,3325.5,2945.5,-380.0,-0.129010354778
3.9,5,40,3323.5,2943.5,-380.0,-0.12909801257
4.0,5,40,3320.5,2940.5,-380.0,-0.129229722836
3.0,5,45,3731.5,3351.5,-380.0,-0.113382067731
3.1,5,45,3727.5,3347.5,-380.0,-0.113517550411
3.2,5,45,3723.5,3343.5,-380.0,-0.11365335726
3.3,5,45,3719.5,3339.5,-380.0,-0.113789489445
3.4,5,45,3716.5,3336.5,-380.0,-0.113891802787
3.5,5,45,3714.5,3334.5,-380.0,-0.11396011396
3.6,5,45,3710.5,3330.5,-380.0,-0.114096982435
3.7,5,45,2019.01111111,3327.5,1308.48888889,0.393234827615
3.8,5,45,2015.56666667,3325.5,1309.93333333,0.393905678344
3.9,5,45,2012.63333333,3323.5,1310.86666667,0.394423549471
4.0,5,45,2008.27777778,3320.5,1312.22222222,0.39518814101
3.0,5,50,4111.5,3731.5,-380.0,-0.1018357229
3.1,5,50,4107.5,3727.5,-380.0,-0.101945003353
3.2,5,50,4103.5,3723.5,-380.0,-0.102054518598
3.3,5,50,2399.5,3719.5,1320.0,0.354886409464
3.4,5,50,2219.54,3716.5,1496.96,0.402787568949
3.5,5,50,2215.66,3714.5,1498.84,0.403510566698
3.6,5,50,2210.75,3710.5,1499.75,0.404190809864
3.7,5,50,2206.86,3707.5,1500.64,0.404757923129
3.8,5,50,2203.56,3705.5,1501.94,0.4053272163
3.9,5,50,2200.72,3703.5,1502.78,0.40577291751
4.0,5,50,2196.5,3700.5,1504.0,0.406431563302
3.0,5,55,4325.5,4111.5,-214.0,-0.0520491304877
3.1,5,55,2423.03636364,4107.5,1684.46363636,0.410094616278
3.2,5,55,2417.14545455,4103.5,1686.35454545,0.410955171306
3.3,5,55,2412.22727273,4099.5,1687.27272727,0.411580126179
3.4,5,55,2407.44545455,4096.5,1689.05454545,0.412316500782
3.5,5,55,2403.73636364,4094.5,1690.76363636,0.412935312337
3.6,5,55,2398.90909091,4090.5,1691.59090909,0.413541354135
3.7,5,55,2395.1,2024.00909091,-371.090909091,-0.183344487314
3.8,5,55,2391.91818182,2020.55454545,-371.363636364,-0.183792928134
3.9,5,55,2389.15454545,2017.60909091,-371.545454545,-0.184151358268
4.0,5,55,2385.04545455,2013.22727273,-371.818181818,-0.184687634057
3.0,5,60,2616.25,4491.5,1875.25,0.417510853835
3.1,5,60,2610.90833333,4487.5,1876.59166667,0.418181987001
3.2,5,60,2605.175,4483.5,1878.325,0.418941675031
3.3,5,60,2600.33333333,2439.5,-160.833333333,-0.0659288105486
3.4,5,60,2595.7,2224.53333333,-371.166666667,-0.166851474467
3.5,5,60,2592.13333333,2220.63333333,-371.5,-0.16729461565
3.6,5,60,2587.375,2215.70833333,-371.666666667,-0.167741692837
3.7,5,60,2583.63333333,2211.8,-371.833333333,-0.16811345209
3.8,5,60,2580.55,2208.46666667,-372.083333333,-0.168480393637
3.9,5,60,2577.85,2205.6,-372.25,-0.168774936525
4.0,5,60,2573.83333333,2201.33333333,-372.5,-0.169215626893
3.0,5,65,2804.34615385,4675.5,1871.15384615,0.400204009444
3.1,5,65,2799.10769231,2428.03076923,-371.076923077,-0.152830403873
3.2,5,65,2793.50769231,2422.12307692,-371.384615385,-0.153330199825
3.3,5,65,2788.73076923,2417.19230769,-371.538461538,-0.153706620841
3.4,5,65,2784.22307692,2412.37692308,-371.846153846,-0.154140984474
3.5,5,65,2780.77692308,2408.62307692,-372.153846154,-0.154508959795
3.6,5,65,2776.07692308,2403.76923077,-372.307692308,-0.154884956319
3.7,5,65,2772.39230769,2399.93076923,-372.461538462,-0.155196784523
3.8,5,65,2769.39230769,2396.7,-372.692307692,-0.15550227717
3.9,5,65,2766.74615385,2393.9,-372.846153846,-0.155748424682
4.0,5,65,2762.80769231,2389.73076923,-373.076923077,-0.156116717364
3.0,5,70,2992.71428571,2621.21428571,-371.5,-0.141728206665
3.1,5,70,2987.56428571,2615.85,-371.714285714,-0.142100764843
3.2,5,70,2982.07857143,2610.07857143,-372.0,-0.142524445077
3.3,5,70,2977.35714286,2605.21428571,-372.142857143,-0.142845392482
3.4,5,70,2972.95714286,2600.52857143,-372.428571429,-0.143212643583
3.5,5,70,2969.61428571,2596.9,-372.714285714,-0.143522771656
3.6,5,70,2964.96428571,2592.10714286,-372.857142857,-0.143843260447
3.7,5,70,2961.32857143,2588.32857143,-373.0,-0.144108442845
3.8,5,70,2958.4,2585.18571429,-373.214285714,-0.144366527964
3.9,5,70,2955.8,2582.44285714,-373.357142857,-0.144575180754
4.0,5,70,2951.92857143,2578.35714286,-373.571428571,-0.144887386763
3.0,5,75,3181.3,2809.23333333,-372.066666667,-0.132444201858
3.1,5,75,3176.22666667,2803.96,-372.266666667,-0.132764613856
3.2,5,75,3170.84,2798.30666667,-372.533333333,-0.133128129869
3.3,5,75,3166.16666667,2793.5,-372.666666667,-0.133404928107
3.4,5,75,3161.86,2788.92666667,-372.933333333,-0.133719304201
3.5,5,75,3158.60666667,2785.40666667,-373.2,-0.13398402627
3.6,5,75,3154.0,2780.66666667,-373.333333333,-0.134260369216
3.7,5,75,3150.40666667,2776.94,-373.466666667,-0.13448856175
3.8,5,75,3147.54,2773.87333333,-373.666666667,-0.134709347459
3.9,5,75,3144.98,2771.18,-373.8,-0.134888386897
4.0,5,75,3141.16666667,2767.16666667,-374.0,-0.135156297055
3.0,5,80,3370.0625,2997.5,-372.5625,-0.124291075897
3.1,5,80,3365.05625,2992.30625,-372.75,-0.124569468783
3.2,5,80,3359.75625,2986.75625,-373.0,-0.124884647015
3.3,5,80,3355.125,2982.0,-373.125,-0.125125754527
3.4,5,80,3350.9,2977.525,-373.375,-0.125397771639
3.5,5,80,3347.725,2974.1,-373.625,-0.125626239871
3.6,5,80,3343.15625,2969.40625,-373.75,-0.12586691363
3.7,5,80,3339.6,2965.725,-373.875,-0.126065296007
3.8,5,80,3336.7875,2962.725,-374.0625,-0.126256233704
3.9,5,80,3334.2625,2960.075,-374.1875,-0.126411492952
4.0,5,80,3330.5,2956.125,-374.375,-0.12664383272
3.0,5,85,3558.97058824,3185.97058824,-373.0,-0.117075782613
3.1,5,85,3554.02352941,3180.84705882,-373.176470588,-0.117319840812
3.2,5,85,3548.8,3175.38823529,-373.411764706,-0.117595625176
3.3,5,85,3544.20588235,3170.67647059,-373.529411765,-0.117807482167
3.4,5,85,3540.05294118,3166.28823529,-373.764705882,-0.118045066686
3.5,5,85,3536.94705882,3162.94705882,-374.0,-0.118244154279
3.6,5,85,3532.41176471,3158.29411765,-374.117647059,-0.118455607085
3.7,5,85,3528.88823529,3154.65294118,-374.235294118,-0.118629624588
3.8,5,85,2707.5,3151.71176471,444.211764706,0.14094301696
3.9,5,85,2458.59411765,3149.1,690.505882353,0.219270865439
4.0,5,85,2452.26470588,3145.20588235,692.941176471,0.220316635028
3.0,5,90,3748.0,3374.61111111,-373.388888889,-0.110646494246
3.1,5,90,3743.10555556,3369.55,-373.555555556,-0.110862149413
3.2,5,90,3737.95,3364.17222222,-373.777777778,-0.111105422995
3.3,5,90,3733.38888889,3359.5,-373.888888889,-0.111293016487
3.4,5,90,3729.3,3355.18888889,-374.111111111,-0.111502250246
3.5,5,90,3726.25555556,3351.92222222,-374.333333333,-0.111677213407
3.6,5,90,3721.75,3347.30555556,-374.444444444,-0.11186443491
3.7,5,90,2590.72222222,3343.7,752.977777778,0.225192983156
3.8,5,90,2585.39444444,3340.81111111,755.416666667,0.226117742531
3.9,5,90,2580.25555556,3338.23333333,757.977777778,0.227059555786
4.0,5,90,2573.83333333,3334.38888889,760.555555556,0.228094436762
3.0,6,30,2629.5,2618.4,-11.1,-0.00423923006416
3.1,6,30,2625.5,2452.16666667,-173.333333333,-0.0706857880786
3.2,6,30,2621.5,2326.96666667,-294.533333333,-0.126573937458
3.3,6,30,2617.5,2200.25,-417.25,-0.189637541189
3.4,6,30,2614.5,2158.5,-456.0,-0.211257817929
3.5,6,30,2612.5,2156.5,-456.0,-0.211453744493
3.6,6,30,2608.5,2152.5,-456.0,-0.211846689895
3.7,6,30,2605.5,2149.5,-456.0,-0.212142358688
3.8,6,30,2603.5,2147.5,-456.0,-0.212339930151
3.9,6,30,2601.5,2145.5,-456.0,-0.21253786996
4.0,6,30,2598.5,2142.5,-456.0,-0.212835472579
3.0,6,35,3009.5,2553.5,-456.0,-0.178578421774
3.1,6,35,3005.5,2549.5,-456.0,-0.178858599725
3.2,6,35,3001.5,2545.5,-456.0,-0.17913965822
3.3,6,35,2997.5,2541.5,-456.0,-0.179421601416
3.4,6,35,2994.5,2538.5,-456.0,-0.179633641915
3.5,6,35,2992.5,2536.5,-456.0,-0.179775280899
3.6,6,35,2988.5,2532.5,-456.0,-0.18005923001
3.7,6,35,2985.5,2529.5,-456.0,-0.180272781182
3.8,6,35,2983.5,2527.5,-456.0,-0.180415430267
3.9,6,35,2981.5,2525.5,-456.0,-0.180558305286
4.0,6,35,2978.5,2522.5,-456.0,-0.180773042616
3.0,6,40,3389.5,2933.5,-456.0,-0.155445713312
3.1,6,40,3385.5,2929.5,-456.0,-0.15565796211
3.2,6,40,3381.5,2925.5,-456.0,-0.155870791318
3.3,6,40,3377.5,2921.5,-456.0,-0.15608420332
3.4,6,40,3374.5,2918.5,-456.0,-0.156244646222
3.5,6,40,3372.5,2916.5,-456.0,-0.156351791531
3.6,6,40,3368.5,2912.5,-456.0,-0.156566523605
3.7,6,40,3365.5,2909.5,-456.0,-0.156727960131
3.8,6,40,3363.5,2907.5,-456.0,-0.156835769561
3.9,6,40,3361.5,2905.5,-456.0,-0.156943727414
4.0,6,40,1877.5,2902.5,1025.0,0.353143841516
3.0,6,45,3769.5,3313.5,-456.0,-0.137618832051
3.1,6,45,3765.5,3309.5,-456.0,-0.137785163922
3.2,6,45,3761.5,3305.5,-456.0,-0.137951898351
3.3,6,45,3757.5,3301.5,-456.0,-0.138119036801
3.4,6,45,3754.5,3298.5,-456.0,-0.138244656662
3.5,6,45,3752.5,3296.5,-456.0,-0.138328530259
3.6,6,45,2082.5,3292.5,1210.0,0.367501898254
3.7,6,45,2056.04444444,3289.5,1233.45555556,0.374967489149
3.8,6,45,2052.63333333,3287.5,1234.86666667,0.375624841572
3.9,6,45,2049.72222222,3285.5,1235.77777778,0.376130810463
4.0,6,45,2045.4,3282.5,1237.1,0.376877380046
3.0,6,50,4149.5,3693.5,-456.0,-0.123460132665
3.1,6,50,4145.5,3689.5,-456.0,-0.123593982925
3.2,6,50,4141.5,3685.5,-456.0,-0.123728123728
3.3,6,50,2261.51,3681.5,1419.99,0.385709629227
3.4,6,50,2256.59,3678.5,1421.91,0.386546146527
3.5,6,50,2252.75,3676.5,1423.75,0.387256901945
3.6,6,50,2247.86,3672.5,1424.64,0.387921034717
3.7,6,50,2243.99,3669.5,1425.51,0.38847526911
3.8,6,50,2240.72,3667.5,1426.78,0.3890334015
3.9,6,50,2237.9,3665.5,1427.6,0.38946937662
4.0,6,50,2233.71,3662.5,1428.79,0.39011331058
3.0,6,55,2549.5,4073.5,1524.0,0.374125444949
3.1,6,55,2460.08181818,4069.5,1609.41818182,0.395483027846
3.2,6,55,2454.22727273,4065.5,1611.27272727,0.396328305811
3.3,6,55,2449.32727273,4061.5,1612.17272727,0.396940225846
3.4,6,55,2444.58181818,4058.5,1613.91818182,0.397663713643
3.5,6,55,2440.90909091,4056.5,1615.59090909,0.398272133389
3.6,6,55,2436.1,4052.5,1616.4,0.398864898211
3.7,6,55,2432.30909091,2619.5,187.190909091,0.0714605493762
3.8,6,55,2429.15454545,1983.51818182,-445.636363636,-0.224669664095
3.9,6,55,2426.40909091,1980.55454545,-445.854545455,-0.225116014339
4.0,6,55,2422.32727273,1976.14545455,-446.181818182,-0.225783895186
3.0,6,60,2653.35,4453.5,1800.15,0.404210171775
3.1,6,60,2648.03333333,4449.5,1801.46666667,0.404869460988
3.2,6,60,2642.33333333,4445.5,1803.16666667,0.405616166161
3.3,6,60,2637.50833333,4441.5,1803.99166667,0.406167210777
3.4,6,60,2632.90833333,2187.50833333,-445.4,-0.203610652912
3.5,6,60,2629.375,2183.575,-445.8,-0.204160608177
3.6,6,60,2624.63333333,2178.63333333,-446.0,-0.204715494423
3.7,6,60,2620.90833333,2174.70833333,-446.2,-0.205176939436
3.8,6,60,2617.85,2171.35,-446.5,-0.205632440648
3.9,6,60,2615.16666667,2168.46666667,-446.7,-0.205998093891
4.0,6,60,2611.175,2164.175,-447.0,-0.20654521931
3.0,6,65,2841.51538462,4833.5,1991.98461538,0.412120536958
3.1,6,65,2836.3,2423.5,-412.8,-0.170332164225
3.2,6,65,2830.73076923,2385.06923077,-445.661538462,-0.186854759901
3.3,6,65,2825.96923077,2380.12307692,-445.846153846,-0.187320629832
3.4,6,65,2821.49230769,2375.27692308,-446.215384615,-0.187858257823
3.5,6,65,2818.07692308,2371.49230769,-446.584615385,-0.188313752457
3.6,6,65,2813.39230769,2366.62307692,-446.769230769,-0.188779208284
3.7,6,65,2809.72307692,2362.76923077,-446.953846154,-0.189165255893
3.8,6,65,2806.74615385,2359.51538462,-447.230769231,-0.189543485135
3.9,6,65,2804.11538462,2356.7,-447.415384615,-0.189848255873
4.0,6,65,2800.2,2352.50769231,-447.692307692,-0.190304290675
3.0,6,70,3029.94285714,2584.14285714,-445.8,-0.172513682348
3.1,6,70,3024.81428571,2578.75714286,-446.057142857,-0.172973691645
3.2,6,70,3019.35714286,2572.95714286,-446.4,-0.173496865752
3.3,6,70,3014.65,2568.07857143,-446.571428571,-0.173893210878
3.4,6,70,3010.27857143,2563.36428571,-446.914285714,-0.174346770845
3.5,6,70,3006.96428571,2559.70714286,-447.257142857,-0.174729810051
3.6,6,70,3002.32857143,2554.9,-447.428571429,-0.175125668883
3.7,6,70,2998.70714286,2551.10714286,-447.6,-0.17545323459
3.8,6,70,2995.8,2547.94285714,-447.857142857,-0.175772051403
3.9,6,70,2993.21428571,2545.18571429,-448.028571429,-0.176029815394
4.0,6,70,2989.36428571,2541.07857143,-448.285714286,-0.17641552659
3.0,6,75,3218.58,2772.1,-446.48,-0.16106201075
3.1,6,75,3213.52666667,2766.80666667,-446.72,-0.161456890133
3.2,6,75,3208.16666667,2761.12666667,-447.04,-0.16190492287
3.3,6,75,3203.50666667,2756.30666667,-447.2,-0.162246097435
3.4,6,75,3199.22666667,2751.70666667,-447.52,-0.162633614048
3.5,6,75,3196.0,2748.16,-447.84,-0.162959944108
3.6,6,75,3191.40666667,2743.40666667,-448.0,-0.163300616508
